generated_utc,date,player,market,line,mu_base,mu_news,p_over_base,p_over_news,override,ev_cons,side_cons,ev_fd,side_fd,ev_best
2026-08-04 01:40,2026-08-05,Jessica Shepard,points,13.5,14.04,14.04,0.509,0.509,,-0.0453,under,-0.0453,under,-0.0453
2026-08-04 01:40,2026-08-04,Gabby Williams,threes,1.5,1.65,1.65,0.492,0.492,,-0.0498,under,-0.0459,under,-0.0459
2026-08-04 01:40,2026-08-04,Marina Mabrey,pra,25.5,26.27,26.27,0.519,0.519,,-0.0486,over,,,-0.0486
2026-08-04 01:40,2026-08-05,Arike Ogunbowale,threes,1.5,1.77,1.77,0.53,0.53,,-0.059,under,-0.0496,under,-0.0496
2026-08-04 01:40,2026-08-05,Azzi Fudd,threes,2.5,2.26,2.26,0.392,0.392,,-0.0755,under,-0.0511,over,-0.0511
2026-08-04 01:40,2026-08-04,Julie Allemand,pts_reb,9.5,9.79,9.79,0.485,0.485,,-0.0552,under,,,-0.0552
2026-08-04 01:40,2026-08-05,Paige Bueckers,pra,29.5,31.0,31.0,0.551,0.551,,-0.0555,over,,,-0.0555
2026-08-04 01:40,2026-08-05,Shakira Austin,rebounds,9.5,9.35,9.35,0.467,0.467,,-0.075,under,-0.0568,over,-0.0568
2026-08-04 01:40,2026-08-04,Marina Mabrey,pts_reb,22.5,22.42,22.42,0.477,0.477,,-0.0582,under,,,-0.0582
2026-08-04 01:40,2026-08-05,Jessica Shepard,pts_ast,19.5,19.3,19.3,0.469,0.469,,-0.0599,under,,,-0.0599
2026-08-04 01:40,2026-08-05,Sonia Citron,reb_ast,7.5,7.66,7.66,0.499,0.499,,-0.0626,under,,,-0.0626
2026-08-04 01:40,2026-08-04,Marina Mabrey,pts_ast,22.5,22.69,22.69,0.491,0.491,,-0.0677,under,,,-0.0677
2026-08-04 01:40,2026-08-04,Veronica Burton,reb_ast,9.5,9.75,9.75,0.509,0.509,,-0.0998,over,,,-0.0998
2026-08-04 01:40,2026-08-04,Cecilia Zandalasini,points,8.5,8.57,8.57,0.471,0.471,,,,,,
2026-08-04 01:40,2026-08-04,Laura Juskaite,threes,1.5,1.1,1.1,0.3,0.3,,,,,,
2026-08-04 01:40,2026-08-04,Veronica Burton,pts_ast,19.0,18.22,18.22,0.408,0.408,,,,,,
2026-08-04 01:40,2026-08-05,Kiki Iriafen,points,16.5,15.5,15.5,0.418,0.418,,,,,,
2026-08-04 01:40,2026-08-05,Shakira Austin,pra,29.0,28.18,28.18,0.424,0.424,,,,,,
2026-08-04 01:40,2026-08-05,Jessica Shepard,pra,32.5,31.49,31.49,0.441,0.441,,,,,,
2026-08-04 01:40,2026-08-05,Sonia Citron,pra,24.0,25.11,25.11,0.511,0.511,,,,,,
2026-08-04 01:40,2026-08-05,Paige Bueckers,pts_ast,27.5,26.67,26.67,0.444,0.444,,,,,,
2026-08-04 01:40,2026-08-05,Sonia Citron,pts_ast,20.0,21.47,21.47,0.532,0.532,,,,,,
2026-08-04 01:40,2026-08-05,Shakira Austin,pts_ast,20.5,18.83,18.83,0.389,0.389,,,,,,
2026-08-04 01:40,2026-08-05,Arike Ogunbowale,pts_ast,18.5,19.86,19.86,0.554,0.554,,,,,,
2026-08-04 01:40,2026-08-05,Paige Bueckers,pts_reb,24.0,24.87,24.87,0.5,0.5,,,,,,
2026-08-04 01:40,2026-08-05,Kiki Iriafen,pts_reb,25.0,24.75,24.75,0.446,0.446,,,,,,
2026-08-04 01:40,2026-08-05,Shakira Austin,pts_reb,27.5,25.84,25.84,0.405,0.405,,,,,,
2026-08-04 01:40,2026-08-05,Jessica Shepard,pts_reb,25.0,26.24,26.24,0.517,0.517,,,,,,
2026-08-04 01:40,2026-08-05,Shakira Austin,reb_ast,13.0,11.69,11.69,0.317,0.317,,,,,,
2026-08-04 01:40,2026-08-05,Jessica Shepard,reb_ast,17.0,17.45,17.45,0.484,0.484,,,,,,
2026-08-04 02:36,2026-08-05,Awa Fam,pts_reb,15.5,17.96,17.96,0.613,0.613,,0.2569,over,,,0.2569
2026-08-04 02:36,2026-08-04,Maria Conde,rebounds,4.5,5.26,5.26,0.586,0.586,,0.2194,over,0.2194,over,0.2194
2026-08-04 02:36,2026-08-05,Jonquel Jones,threes,1.5,1.55,1.55,0.457,0.457,,0.1937,under,0.2154,under,0.2154
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,assists,5.5,5.01,5.01,0.403,0.403,,0.193,under,0.1813,under,0.193
2026-08-04 02:36,2026-08-04,Nyara Sabally,points,10.5,9.08,9.08,0.366,0.366,,0.1844,under,,,0.1844
2026-08-04 02:36,2026-08-05,Awa Fam,points,8.5,11.36,11.36,0.668,0.668,,0.1813,over,,,0.1813
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,assists,5.5,4.61,4.61,0.337,0.337,,0.1726,under,0.1726,under,0.1726
2026-08-04 02:36,2026-08-04,Nyara Sabally,pts_reb,15.5,13.35,13.35,0.348,0.348,,0.1531,under,,,0.1531
2026-08-04 02:36,2026-08-05,Ezi Magbegor,points,6.5,5.67,5.67,0.385,0.385,,0.1497,under,,,0.1497
2026-08-04 02:36,2026-08-05,Shakira Austin,assists,2.5,2.33,2.33,0.43,0.43,,0.1397,under,0.1285,under,0.1397
2026-08-04 02:36,2026-08-05,Georgia Amoore,threes,1.5,1.34,1.34,0.387,0.387,,0.1384,over,0.1384,over,0.1384
2026-08-04 02:36,2026-08-05,Awa Fam,rebounds,5.5,6.61,6.61,0.623,0.623,,0.1207,over,,,0.1207
2026-08-04 02:36,2026-08-05,Breanna Stewart,points,22.5,23.95,23.95,0.554,0.554,,0.0159,over,0.1082,over,0.1082
2026-08-04 02:36,2026-08-05,Jessica Shepard,rebounds,11.5,12.15,12.15,0.549,0.549,,0.108,over,0.108,over,0.108
2026-08-04 02:36,2026-08-05,Lauren Betts,rebounds,3.5,4.08,4.08,0.567,0.567,,0.1071,over,,,0.1071
2026-08-04 02:36,2026-08-05,Ezi Magbegor,pts_reb,11.5,10.6,10.6,0.41,0.41,,0.1029,under,,,0.1029
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,threes,1.5,1.22,1.22,0.346,0.346,,0.0511,under,0.1027,under,0.1027
2026-08-04 02:36,2026-08-04,Laura Juskaite,pts_reb,14.5,13.48,13.48,0.412,0.412,,0.0989,under,,,0.0989
2026-08-04 02:36,2026-08-05,Arike Ogunbowale,points,14.5,15.98,15.98,0.565,0.565,,0.0982,over,0.0982,over,0.0982
2026-08-04 02:36,2026-08-05,Jonquel Jones,points,14.5,13.32,13.32,0.401,0.401,,0.0778,under,0.0978,under,0.0978
2026-08-04 02:36,2026-08-04,Julie Allemand,reb_ast,8.5,9.1,9.1,0.547,0.547,,0.0949,over,,,0.0949
2026-08-04 02:36,2026-08-05,Jonquel Jones,pts_ast,17.5,16.21,16.21,0.403,0.403,,0.0945,under,,,0.0945
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,rebounds,4.5,4.47,4.47,0.47,0.47,,0.0898,over,0.0898,over,0.0898
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,threes,2.5,2.56,2.56,0.472,0.472,,0.0884,under,0.0884,under,0.0884
2026-08-04 02:36,2026-08-05,Dominique Malonga,rebounds,7.5,8.86,8.86,0.635,0.635,,0.0882,over,0.0696,over,0.0882
2026-08-04 02:36,2026-08-05,Lauren Betts,pts_reb,9.5,11.21,11.21,0.58,0.58,,0.0849,over,,,0.0849
2026-08-04 02:36,2026-08-05,Breanna Stewart,pts_ast,25.5,27.52,27.52,0.58,0.58,,0.0842,over,,,0.0842
2026-08-04 02:36,2026-08-04,Julie Allemand,rebounds,2.5,3.4,3.4,0.629,0.629,,0.0775,over,,,0.0775
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,pts_ast,25.5,23.88,23.88,0.402,0.402,,0.0756,under,,,0.0756
2026-08-04 02:36,2026-08-04,Marina Mabrey,assists,3.5,3.85,3.85,0.542,0.542,,0.0686,over,0.0738,over,0.0738
2026-08-04 02:36,2026-08-05,Pauline Astier,points,8.5,9.91,9.91,0.571,0.571,,0.0724,over,0.0724,over,0.0724
2026-08-04 02:36,2026-08-05,Breanna Stewart,pts_reb,30.5,32.55,32.55,0.573,0.573,,0.0714,over,,,0.0714
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,reb_ast,8.5,7.43,7.43,0.359,0.359,,0.069,under,,,0.069
2026-08-04 02:36,2026-08-04,Cecilia Zandalasini,threes,1.5,1.18,1.18,0.33,0.33,,0.0527,under,0.0686,under,0.0686
2026-08-04 02:36,2026-08-05,Breanna Stewart,pra,34.5,36.11,36.11,0.553,0.553,,0.0558,over,,,0.0558
2026-08-04 02:36,2026-08-05,Lauren Betts,points,5.5,7.13,7.13,0.596,0.596,,0.0543,over,,,0.0543
2026-08-04 02:36,2026-08-05,Arike Ogunbowale,pts_reb,17.5,19.3,19.3,0.575,0.575,,0.0539,over,,,0.0539
2026-08-04 02:36,2026-08-04,Laura Juskaite,points,10.5,9.63,9.63,0.407,0.407,,0.0496,under,,,0.0496
2026-08-04 02:36,2026-08-05,Dominique Malonga,pts_reb,23.5,24.65,24.65,0.537,0.537,,0.0491,over,,,0.0491
2026-08-04 02:36,2026-08-05,Breanna Stewart,threes,0.5,1.16,1.16,0.685,0.685,,0.0461,over,0.0424,over,0.0461
2026-08-04 02:36,2026-08-04,Kayla Thornton,points,8.5,9.69,9.69,0.556,0.556,,0.0432,over,0.0432,over,0.0432
2026-08-04 02:36,2026-08-05,Jonquel Jones,assists,2.5,2.89,2.89,0.556,0.556,,0.0001,under,0.0401,under,0.0401
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,reb_ast,9.5,9.48,9.48,0.481,0.481,,0.0383,under,,,0.0383
2026-08-04 02:36,2026-08-04,Veronica Burton,threes,1.5,1.3,1.3,0.374,0.374,,0.0248,under,0.0379,under,0.0379
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,threes,2.5,2.11,2.11,0.353,0.353,,0.0165,under,0.0366,under,0.0366
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,pts_ast,22.5,21.22,21.22,0.414,0.414,,0.0366,under,,,0.0366
2026-08-04 02:36,2026-08-04,Laura Juskaite,rebounds,3.5,3.85,3.85,0.53,0.53,,0.0341,under,,,0.0341
2026-08-04 02:36,2026-08-04,Janelle Salaun,threes,2.5,2.46,2.46,0.446,0.446,,0.0339,over,0.0249,over,0.0339
2026-08-04 02:36,2026-08-04,Laura Juskaite,threes,1.5,1.1,1.1,0.3,0.3,,0.0333,under,,,0.0333
2026-08-04 02:36,2026-08-04,Janelle Salaun,points,12.5,13.24,13.24,0.522,0.522,,-0.0125,over,0.0331,over,0.0331
2026-08-04 02:36,2026-08-05,Paige Bueckers,assists,5.5,6.12,6.12,0.574,0.574,,0.0329,over,0.0329,over,0.0329
2026-08-04 02:36,2026-08-05,Shakira Austin,points,16.5,16.1,16.1,0.453,0.453,,0.022,under,0.0304,under,0.0304
2026-08-04 02:36,2026-08-05,Jonquel Jones,pra,26.5,25.15,25.15,0.419,0.419,,0.0287,under,,,0.0287
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,threes,1.5,1.42,1.42,0.415,0.415,,0.0284,over,0.0284,over,0.0284
2026-08-04 02:36,2026-08-04,Veronica Burton,rebounds,3.5,3.61,3.61,0.49,0.49,,0.0035,over,0.028,over,0.028
2026-08-04 02:36,2026-08-05,Jonquel Jones,pts_reb,23.5,22.26,22.26,0.419,0.419,,0.0272,under,,,0.0272
2026-08-04 02:36,2026-08-04,Kayla Thornton,threes,1.5,1.91,1.91,0.568,0.568,,0.0263,over,0.0051,over,0.0263
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,points,19.5,18.87,18.87,0.445,0.445,,-0.0006,under,0.0258,under,0.0258
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,reb_ast,7.5,8.1,8.1,0.549,0.549,,0.0255,over,,,0.0255
2026-08-04 02:36,2026-08-04,Veronica Burton,points,12.5,12.09,12.09,0.445,0.445,,0.0168,under,0.0246,under,0.0246
2026-08-04 02:36,2026-08-05,Georgia Amoore,assists,3.5,3.68,3.68,0.512,0.512,,0.0232,over,,,0.0232
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,pra,29.5,28.35,28.35,0.432,0.432,,0.023,under,,,0.023
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,rebounds,4.5,4.96,4.96,0.545,0.545,,0.0223,over,0.0223,over,0.0223
2026-08-04 02:36,2026-08-05,Georgia Amoore,pts_ast,9.5,10.59,10.59,0.546,0.546,,0.0212,over,,,0.0212
2026-08-04 02:36,2026-08-05,Paige Bueckers,rebounds,3.5,4.32,4.32,0.604,0.604,,0.0202,over,-0.0041,over,0.0202
2026-08-04 02:36,2026-08-05,Sonia Citron,points,16.5,17.03,17.03,0.508,0.508,,0.0167,over,0.0067,over,0.0167
2026-08-04 02:36,2026-08-04,Maria Conde,points,10.5,9.9,9.9,0.427,0.427,,0.0141,under,,,0.0141
2026-08-04 02:36,2026-08-04,Nyara Sabally,rebounds,4.5,4.27,4.27,0.437,0.437,,0.0133,under,,,0.0133
2026-08-04 02:36,2026-08-05,Dominique Malonga,points,15.5,15.79,15.79,0.494,0.494,,0.0128,under,-0.0128,over,0.0128
2026-08-04 02:36,2026-08-05,Georgia Amoore,points,6.5,6.91,6.91,0.494,0.494,,0.0117,over,,,0.0117
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,pra,24.5,24.03,24.03,0.459,0.459,,0.0117,under,,,0.0117
2026-08-04 02:36,2026-08-05,Kiki Iriafen,rebounds,9.5,9.22,9.22,0.453,0.453,,0.0036,under,0.0113,under,0.0113
2026-08-04 02:36,2026-08-04,Janelle Salaun,rebounds,3.5,4.13,4.13,0.575,0.575,,0.0113,over,0.0113,over,0.0113
2026-08-04 02:36,2026-08-04,Marina Mabrey,reb_ast,6.5,7.43,7.43,0.589,0.589,,0.0105,over,,,0.0105
2026-08-04 02:36,2026-08-04,Marina Mabrey,threes,2.5,2.75,2.75,0.519,0.519,,0.0007,under,0.0103,under,0.0103
2026-08-04 02:36,2026-08-05,Jessica Shepard,pts_ast,19.5,18.95,18.95,0.449,0.449,,0.0103,under,,,0.0103
2026-08-04 02:36,2026-08-05,Jessica Shepard,assists,5.5,5.24,5.24,0.44,0.44,,0.0071,under,-0.0101,under,0.0071
2026-08-04 02:36,2026-08-04,Gabby Williams,rebounds,2.5,3.24,3.24,0.603,0.603,,0.0052,over,-0.0052,over,0.0052
2026-08-04 02:36,2026-08-05,Sonia Citron,threes,1.5,1.21,1.21,0.34,0.34,,-0.0961,under,0.0008,over,0.0008
2026-08-04 02:36,2026-08-04,Gabby Williams,reb_ast,5.5,5.7,5.7,0.5,0.5,,0.0005,over,,,0.0005
2026-08-04 02:36,2026-08-04,Maria Conde,threes,1.5,1.83,1.83,0.546,0.546,,-0.001,under,,,-0.001
2026-08-04 02:36,2026-08-05,Jessica Shepard,points,13.5,13.7,13.7,0.487,0.487,,-0.0038,under,-0.0038,under,-0.0038
2026-08-04 02:36,2026-08-05,Arike Ogunbowale,rebounds,2.5,3.32,3.32,0.615,0.615,,-0.0049,over,-0.0049,over,-0.0049
2026-08-04 02:36,2026-08-05,Paige Bueckers,reb_ast,9.5,10.44,10.44,0.58,0.58,,-0.0059,over,,,-0.0059
2026-08-04 02:36,2026-08-04,Marina Mabrey,rebounds,3.5,3.58,3.58,0.484,0.484,,-0.0068,over,-0.0116,over,-0.0068
2026-08-04 02:36,2026-08-05,Arike Ogunbowale,assists,3.5,3.47,3.47,0.471,0.471,,-0.0072,under,-0.0072,under,-0.0072
2026-08-04 02:36,2026-08-04,Julie Allemand,points,6.5,6.39,6.39,0.449,0.449,,-0.0078,under,,,-0.0078
2026-08-04 02:36,2026-08-04,Kayla Thornton,pts_reb,13.5,14.74,14.74,0.548,0.548,,-0.0103,over,,,-0.0103
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,points,16.5,16.61,16.61,0.483,0.483,,-0.0139,under,-0.0139,under,-0.0139
2026-08-04 02:36,2026-08-05,Sonia Citron,rebounds,3.5,3.63,3.63,0.493,0.493,,-0.0141,under,-0.0141,under,-0.0141
2026-08-04 02:36,2026-08-05,Paige Bueckers,threes,1.5,1.64,1.64,0.488,0.488,,-0.0152,over,-0.0152,over,-0.0152
2026-08-04 02:36,2026-08-04,Gabby Williams,pts_ast,16.5,17.15,17.15,0.516,0.516,,-0.0154,over,,,-0.0154
2026-08-04 02:36,2026-08-04,Veronica Burton,pts_reb,15.5,15.7,15.7,0.487,0.487,,-0.0158,under,,,-0.0158
2026-08-04 02:36,2026-08-05,Sonia Citron,assists,3.5,4.01,4.01,0.57,0.57,,-0.0164,over,-0.0164,over,-0.0164
2026-08-04 02:36,2026-08-04,Maria Conde,pts_reb,14.5,15.16,15.16,0.513,0.513,,-0.0197,over,,,-0.0197
2026-08-04 02:36,2026-08-04,Julie Allemand,assists,5.5,5.7,5.7,0.513,0.513,,-0.0202,over,-0.0202,over,-0.0202
2026-08-04 02:36,2026-08-05,Arike Ogunbowale,threes,1.5,1.73,1.73,0.517,0.517,,-0.0772,under,-0.0235,under,-0.0235
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,assists,2.5,3.13,3.13,0.604,0.604,,-0.0238,over,-0.0238,over,-0.0238
2026-08-04 02:36,2026-08-04,Gabby Williams,points,14.5,14.7,14.7,0.488,0.488,,-0.0608,over,-0.0247,over,-0.0247
2026-08-04 02:36,2026-08-04,Gabby Williams,pts_reb,17.5,17.94,17.94,0.502,0.502,,-0.0253,over,,,-0.0253
2026-08-04 02:36,2026-08-05,Sonia Citron,pts_reb,19.5,20.66,20.66,0.54,0.54,,-0.028,over,,,-0.028
2026-08-04 02:36,2026-08-04,Julie Allemand,pra,15.5,15.49,15.49,0.474,0.474,,-0.0283,over,,,-0.0283
2026-08-04 02:36,2026-08-04,Janelle Salaun,pts_reb,16.5,17.38,17.38,0.526,0.526,,-0.0288,over,,,-0.0288
2026-08-04 02:36,2026-08-05,Ezi Magbegor,rebounds,4.5,4.93,4.93,0.539,0.539,,-0.0289,over,,,-0.0289
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,pra,23.5,23.59,23.59,0.485,0.485,,-0.0293,over,,,-0.0293
2026-08-04 02:36,2026-08-04,Gabby Williams,pra,19.5,20.39,20.39,0.525,0.525,,-0.0295,over,,,-0.0295
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,points,8.5,9.2,9.2,0.519,0.519,,-0.0299,over,,,-0.0299
2026-08-04 02:36,2026-08-04,Julie Allemand,pts_reb,9.5,9.79,9.79,0.485,0.485,,-0.0307,over,,,-0.0307
2026-08-04 02:36,2026-08-04,Marina Mabrey,points,18.5,18.84,18.84,0.498,0.498,,-0.0794,under,-0.0307,under,-0.0307
2026-08-04 02:36,2026-08-05,Breanna Stewart,rebounds,8.5,8.59,8.59,0.493,0.493,,-0.0315,under,-0.0315,under,-0.0315
2026-08-04 02:36,2026-08-05,Breanna Stewart,reb_ast,12.5,12.16,12.16,0.453,0.453,,-0.032,under,,,-0.032
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,pts_ast,10.5,11.33,11.33,0.528,0.528,,-0.0321,over,,,-0.0321
2026-08-04 02:36,2026-08-04,Kayla Thornton,rebounds,4.5,5.05,5.05,0.557,0.557,,-0.0593,over,-0.0337,under,-0.0337
2026-08-04 02:36,2026-08-05,Jonquel Jones,reb_ast,11.5,11.83,11.83,0.517,0.517,,-0.0338,over,,,-0.0338
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,reb_ast,5.5,5.24,5.24,0.439,0.439,,-0.0339,over,,,-0.0339
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,rebounds,2.5,2.82,2.82,0.527,0.527,,-0.0346,over,-0.0346,over,-0.0346
2026-08-04 02:36,2026-08-05,Paige Bueckers,points,19.5,20.04,20.04,0.509,0.509,,,,-0.0364,under,-0.0364
2026-08-04 02:36,2026-08-04,Veronica Burton,assists,6.5,6.14,6.14,0.43,0.43,,,,-0.0374,over,-0.0374
2026-08-04 02:36,2026-08-05,Azzi Fudd,points,13.5,13.38,13.38,0.467,0.467,,-0.0387,over,-0.0387,over,-0.0387
2026-08-04 02:36,2026-08-04,Veronica Burton,reb_ast,9.5,9.75,9.75,0.509,0.509,,-0.0409,over,,,-0.0409
2026-08-04 02:36,2026-08-05,Breanna Stewart,assists,3.5,3.57,3.57,0.49,0.49,,-0.0419,under,-0.0419,under,-0.0419
2026-08-04 02:36,2026-08-05,Jonquel Jones,rebounds,8.5,8.94,8.94,0.532,0.532,,-0.0427,over,-0.0427,over,-0.0427
2026-08-04 02:36,2026-08-04,Gabby Williams,assists,2.5,2.45,2.45,0.46,0.46,,-0.0567,over,-0.0429,over,-0.0429
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,pts_reb,11.5,12.3,12.3,0.521,0.521,,-0.0446,over,,,-0.0446
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,pts_reb,20.5,20.46,20.46,0.477,0.477,,-0.0458,over,,,-0.0458
2026-08-04 02:36,2026-08-04,Gabby Williams,threes,1.5,1.65,1.65,0.492,0.492,,-0.0574,under,-0.0459,under,-0.0459
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,assists,1.5,2.14,2.14,0.624,0.624,,-0.0477,over,,,-0.0477
2026-08-04 02:36,2026-08-04,Marina Mabrey,pra,25.5,26.27,26.27,0.519,0.519,,-0.0486,over,,,-0.0486
2026-08-04 02:36,2026-08-04,Cecilia Zandalasini,points,8.5,8.57,8.57,0.471,0.471,,-0.0491,over,,,-0.0491
2026-08-04 02:36,2026-08-04,Julie Allemand,pts_ast,12.5,12.1,12.1,0.446,0.446,,-0.0501,under,,,-0.0501
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,pra,13.5,14.44,14.44,0.528,0.528,,-0.0502,over,,,-0.0502
2026-08-04 02:36,2026-08-04,Veronica Burton,pra,22.5,21.83,21.83,0.447,0.447,,-0.0517,under,,,-0.0517
2026-08-04 02:36,2026-08-05,Sabrina Ionescu,pts_reb,23.5,23.34,23.34,0.473,0.473,,-0.0519,under,,,-0.0519
2026-08-04 02:36,2026-08-05,Azzi Fudd,threes,2.5,2.2,2.2,0.378,0.378,,-0.0813,under,-0.0535,under,-0.0535
2026-08-04 02:36,2026-08-05,Shakira Austin,rebounds,9.5,9.32,9.32,0.464,0.464,,-0.0749,under,-0.0543,over,-0.0543
2026-08-04 02:36,2026-08-05,Natisha Hiedeman,pts_reb,19.5,19.42,19.42,0.475,0.475,,-0.0543,under,,,-0.0543
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,points,15.5,15.49,15.49,0.476,0.476,,-0.0565,under,,,-0.0565
2026-08-04 02:36,2026-08-05,Flau'jae Johnson,pts_ast,18.5,18.62,18.62,0.486,0.486,,-0.0576,under,,,-0.0576
2026-08-04 02:36,2026-08-04,Marina Mabrey,pts_reb,22.5,22.42,22.42,0.477,0.477,,-0.0582,under,,,-0.0582
2026-08-04 02:36,2026-08-05,Michaela Onyenwere,rebounds,2.5,3.1,3.1,0.579,0.579,,-0.0696,over,,,-0.0696
2026-08-04 02:36,2026-08-04,Marina Mabrey,pts_ast,22.5,22.69,22.69,0.491,0.491,,-0.0747,under,,,-0.0747
2026-08-04 02:36,2026-08-05,Sonia Citron,reb_ast,7.5,7.64,7.64,0.496,0.496,,-0.0754,under,,,-0.0754
2026-08-04 02:36,2026-08-05,Paige Bueckers,pra,29.5,30.48,30.48,0.528,0.528,,-0.0954,over,,,-0.0954
2026-08-04 02:36,2026-08-04,Veronica Burton,pts_ast,19.0,18.22,18.22,0.408,0.408,,,,,,
2026-08-04 02:36,2026-08-05,Kiki Iriafen,points,16.5,15.13,15.13,0.395,0.395,,,,,,
2026-08-04 02:36,2026-08-05,Azzi Fudd,rebounds,2.0,1.85,1.85,0.321,0.321,,,,,,
